1374,1594205418,Funny Girl,Nick Hornby,2014
1375,446677388,Kiss the Girls,James Patterson,1995
1376,440132940,Evergreen,Belva Plain,1978
1377,1101875941,Sweetbitter,Stephanie Danler,2016
1378,749909056,Dream Warrior,Sherrilyn Kenyon,2009
1379,99489988,Watermelon,Marian Keyes,1995
1380,61059927,Dark Reunion,L.J. Smith,1991
1381,446616621,Night Fall,Nelson DeMille,2004
1382,316735507,Eat to Live,Joel Fuhrman,2003
1383,1595142509,Spirit Bound,Richelle Mead,2010
1384,812551494,Soul of the Fire,Terry Goodkind,1999
1385,809510839,Carmilla,J. Sheridan Le Fanu,1872
1386,62060554,Before I Go to Sleep,S.J. Watson,2011
1387,1857236653,The King Beyond the Gate,David Gemmell,1985
1388,62072099,Into the Still Blue,Veronica Rossi,2014
1389,373772467,The Darkest Night,Gena Showalter,2008
1390,99437597,In Watermelon Sugar,Richard Brautigan,1968
1391,439236193,White Fang,Jack London,1906
1392,142437298,Herzog,"Saul Bellow, Philip Roth",1964
1393,802135226,The Passion,Jeanette Winterson,1987
1394,345451325,The Fall of Reach,Eric S. Nylund,2001
1395,1595143203,The Fiery Heart,Richelle Mead,2013
1396,1599903423,Captivate,Carrie Jones,2010
1397,451215737,Prince of Fire,Daniel Silva,2005
1398,1477817158,Left Drowning,Jessica Park,2013
1399,60725133,Reunion,Meg Cabot,2001
1400,373210051,My Soul to Keep,Rachel Vincent,2010
1401,743297334,The Sun Also Rises,Ernest Hemingway,1926
1402,758266928,Touch of Frost,Jennifer Estep,2011
1403,671540661,The Shadow of the Torturer,Gene Wolfe,1980
1404,307271080,Americanah,Chimamanda Ngozi Adichie,2013
1405,451208706,The Man from St. Petersburg,Ken Follett,1982
1406,451457811,Storm Front,Jim Butcher,2000
1407,1423128192,The Atlantis Complex,Eoin Colfer,2010
1408,345335457,Magician's Gambit,David Eddings,1983
1409,038533379X,Soul On Ice,Eldridge Cleaver,1968
1410,425176657,Belinda,"Anne Rice, Anne Rampling",1986
1411,61092037,The Fourth Estate,Jeffrey Archer,1996
1412,345418476,The One Tree,Stephen R. Donaldson,1982
1413,670059838,"Llama, Llama Red Pajama",Anna Dewdney,2005
1414,312348266,Secrets of a shoe addict,Beth Harbison,2008
1415,756405718,Rosemary and Rue,Seanan McGuire,2009
1416,345450728,Distant Shores,Kristin Hannah,2002
1417,446546933,Columbine,Dave Cullen,2009
1418,552154229,The Fifth Elephant,Terry Pratchett,1999
1419,810970686,The Last Straw,Jeff Kinney,2009
1420,330247042,Marathon Man,William Goldman,1974
1421,62285505,The Enchanted,Rene Denfeld,2014
1422,60092572,The Terminal Man,Michael Crichton,1972
1423,553588184,Broken,Kelley Armstrong,2006
1424,758232004,Succubus Shadows ,Richelle Mead,2010
1425,375829830,Saving Francesca,Melina Marchetta,2003
1426,031609966X,Silver Girl,Elin Hilderbrand,2011
1427,330448447,The Shifting Fog,Kate Morton,2006
1428,586064176,Silverthorn,Raymond E. Feist,1985
1429,450417395,Misery,Stephen King,1987
1430,679889108,The Lorax,Dr. Seuss,1971
1431,140309276,Homer Price,Robert McCloskey,1942
1432,765348810,House of Chains,Steven Erikson,2004
1433,1423157370,The Darkest Minds,Alexandra Bracken,2012
1434,374384681,The Winner's Curse,Marie Rutkoski,2014
1435,345397673,Antrax,Terry Brooks,2001
1436,145210655X,Darth Vader and Son,Jeffrey Brown,2012
1437,140157727,Virtual Light,William Gibson,1993
1438,1416974512,"Night World, No. 2",L.J. Smith,2008
1439,374260508,The Sellout,Paul Beatty,2015
1440,316296198,The Magus,John Fowles,1965
1441,147675666X,We Are Not Ourselves,Matthew  Thomas,2014
1442,312380828,Come Home,Lisa Scottoline,2012
1443,545040523,Airhead ,Meg Cabot,2008
1444,552152676,Thud!,Terry Pratchett,2006
1445,525456074,Rapunzel,Paul O. Zelinsky,1997
1446,446531383,Strange Highways,Dean Koontz,1995
1447,312992424,Night Play,Sherrilyn Kenyon,2004
1448,451529308,Little Women,Louisa May Alcott,1868
1449,61128643,Lost & Found,Jacqueline Sheehan,2007
1450,7120710,Sad Cypress,Agatha Christie,1940
1451,393081508,Heft,Liz Moore,2012
1452,1408810441,Entice,Carrie Jones,2010
1453,038553714X,Gray Mountain,John Grisham,2014
1454,345545966,Ashley Bell,Dean Koontz,2015
1455,1582346178,A Year in the Merde,Stephen Clarke,2004
1456,812974611,Pompeii,Robert   Harris,2003
1457,786887583,Napalm & Silly Putty,George Carlin,2001
1458,1594488134,The Last Nude,Ellis Avery,2012
1459,553588265,Forever Odd,Dean Koontz,2005
1460,618724834,The Wednesday Wars,Gary D. Schmidt,2007
1461,62014536,Requiem,Lauren Oliver,2013
1462,786838922,Blue Bloods,Melissa de la Cruz,2006
1463,394757688,The Long Goodbye,Raymond Chandler,1953
1464,441009425,Revelation Space,Alastair Reynolds,2000
1465,738718688,Return to Paradise,Simone Elkeles,2010
1466,7158491,Hop on Pop,Dr. Seuss,1963
1467,1456527738,Sempre,J.M. Darhower,2014
1468,679456201,My Life on the Road,Gloria Steinem,2015
1469,439700930,The Dark Hills Divide,Patrick Carman,2003
1470,1555977073,The Argonauts,Maggie Nelson,2015
1471,307376656,La catedral del mar,Ildefonso Falcones,2006
1472,1741663024,Halt's Peril,John Flanagan,2009
1473,340895934,Silver Bay,Jojo Moyes,2007
1474,333761189,The Rats,James Herbert,1974
1475,62059998,The One,Kiera Cass,2014
1476,62004018,Die for Me,Amy Plum,2011
1477,749934433,Imitation in Death,J.D. Robb,2003
1478,375758771,The Glass Palace,Amitav Ghosh,2000
1479,3552060413,Gut gegen Nordwind,Daniel Glattauer,2006
1480,1451664125,In One Person,John Irving,2012
1481,1400043875,The Ruins,Scott B. Smith,2006
1482,1612187145,Not Quite Dating,Catherine Bybee,2012
1483,044657161X,Simply Irresistible,Jill Shalvis,2010
1484,1595141715,Thirteen Reasons Why,Jay Asher,2007
1485,385528043,The Confession,John Grisham,2010
1486,60557818,Neverwhere,Neil Gaiman,1996
1487,440339340,Worth Dying For,Lee Child,2010
1488,440222656,The Horse Whisperer,Nicholas Evans,1995
1489,62279874,Foreplay,Sophie Jordan,2013
1490,1409113965,Minding Frankie,Maeve Binchy,2010
1491,440244498,Veil of Midnight,Lara Adrian,2008
1492,316955108,The Caine Mutiny,Herman Wouk,1951
1493,553213172,Anne of the Island,L.M. Montgomery,1915
1494,340796146,Five on a Treasure Island ,Enid Blyton,1942
1495,006056251X,Devil in Winter ,Lisa Kleypas,2006
1496,2020418770,V.,Thomas Pynchon,1963
1497,014132502X,The Enemy,Charlie Higson,2009
1498,1400097037,Arthur & George,Julian Barnes,2005
1499,345497627,The Keepsake,Tess Gerritsen,2008
1500,545060486,The Emperor's Code,Gordon Korman,2010
1501,345539478,Unseen,Karin Slaughter,2013
1502,374193681,The Lover's Dictionary,David Levithan,2011
1503,1419953249,The Sweet Gum Tree,Katherine Allred,2005
1504,1421808307,Burmese Days,George Orwell,1934
1505,1416586571,The Apostle,Brad Thor,2009
1506,345542924,Top Secret Twenty-One,Janet Evanovich,2014
1507,553589482,The Search,Iris Johansen,2000
1508,553282980,Dead Poets Society ,N.H. Kleinbaum,1988
1509,385521383,New York,Edward Rutherfurd,2009
1510,64472809,Princess in Love,Meg Cabot,2001
1511,61784796,Bloodline,James Rollins,2012
1512,545240778,Prom and Prejudice,Elizabeth Eulberg,2011
1513,312957572,The Seventh Scroll,Wilbur Smith,1995
1514,312423799,Dry: A Memoir,Augusten Burroughs,2003
1515,044023803X,Hawksong,Amelia Atwater-Rhodes,2003
1516,61998168,Every Thing On It,Shel Silverstein,2011
1517,1936365537,How Music Works,David Byrne,2012
1518,312569033,Monument 14,Emmy Laybourne,2012
1519,1416509887,No Rest for the Wicked,Kresley Cole,2006
1520,140280464,My Year of Meats,Ruth Ozeki,1998
1521,525951989,Attachments,Rainbow Rowell,2011
1522,1841499889,Leviathan Wakes,James S.A. Corey,2011
1523,61992704,Sh*t My Dad Says,Justin Halpern,2010
1524,307594173,God Help the Child,Toni Morrison,2014
1525,451461401,White Night,Jim Butcher,2007
1526,307381757,The Heretic Queen,Michelle Moran,2008
1527,373210272,My Soul to Steal,Rachel Vincent,2010
1528,1596436581,In Real Life,"Cory Doctorow, Jen Wang",2014
1529,440245265,Shades of Midnight,Lara Adrian,2009
1530,141655484X,Blaze,"Richard Bachman, Stephen King",2007
1531,345539788,Red Rising,Pierce Brown,2014
1532,451475496,Eeny Meeny,M.J. Arlidge,2014
1533,375836977,A Color of His Own,Leo Lionni,1975
1534,014131088X,Speak,Laurie Halse Anderson,1999
1535,64440583,Days with Frog and Toad,Arnold Lobel,1979
1536,1419702173,My Friend Dahmer,Derf Backderf,2012
1537,316037834,The Ambassador's Mission,Trudi Canavan,2010
1538,670012254,Keep Holding On,Susane Colasanti,2012
1539,1476759545,A Beautiful Wedding,Jamie McGuire,2013
1540,553575651,Ship of Destiny,Robin Hobb,2000
1541,143036661,March,Geraldine Brooks,2004
1542,044101769X,First Lord's Fury,Jim Butcher,2008
1543,679800034,Horton Hears a Who!,Dr. Seuss,1954
1544,7175191,Horton Hatches the Egg,Dr. Seuss,1940
1545,515089931,Tramp for the Lord,Corrie ten Boom,1974
1546,039480001X,The Cat in the Hat,Dr. Seuss,1957
1547,142003239,Live and Let Die,Ian Fleming,1954
1548,553578529,Into the Wilderness,Sara Donati,1998
1549,1416963987,Doll Bones,"Holly Black, Eliza Wheeler",2013
1550,671725661,West Side Story,Irving Shulman,1961
1551,441010644,Chasm City,Alastair Reynolds,2001
1552,307590615,Decision Points,George W. Bush,2010
1553,144240907X,Fever,Lauren DeStefano,2012
1554,670022691,Rules of Civility,Amor Towles,2011
1555,147111810X,UnSouled,Neal Shusterman,2013
1556,375508333,A Raisin in the Sun,Lorraine Hansberry,1959
1557,505525534,Love Bites,Lynsay Sands,2004
1558,385521723,A Fraction of the Whole,Steve Toltz,2008
1559,446611638,Lost Light,Michael Connelly,2003
1560,62422960,Queen Song,Victoria Aveyard,2015
1561,042518546X,Open Season,C.J. Box,2001
1562,316734837,Fortune's Rocks,Anita Shreve,1999
1563,312595670,Still Missing,Chevy Stevens,2010
1564,60577363,Flyte,"Angie Sage, Mark Zug",2006
1565,316769177,The Catcher in the Rye,J.D. Salinger,1951
1566,441012396,Deerskin,Robin McKinley,1993
1567,345545850,Complete Me,J. Kenner,2013
1568,451165667,Fatal Vision,Joe McGinniss,1983
1569,385755929,Holding Up the Universe,Jennifer Niven,2016
1570,7563035,The Ice Twins,S.K. Tremayne,2015
1571,545424941,The Dream Thieves,Maggie Stiefvater,2013
1572,446611778,Last Man Standing,David Baldacci,2001
1573,307277887,Darkly Dreaming Dexter,Jeff Lindsay,2004
1574,702229784,Oscar and Lucinda,Peter Carey,1988
1575,515142867,Midnight Bayou,Nora Roberts,2001
1576,451215710,Whiteout,Ken Follett,2004
1577,340682388,What I Loved,Siri Hustvedt,2002
1578,076790284X,Bella Tuscany,Frances Mayes,1999
1579,385341598,The Onion Field,Joseph Wambaugh,1973
1580,373210035,My Soul to Take,Rachel Vincent,2009
1581,451220897,The Dead Girls' Dance,Rachel Caine,2007
1582,031608106X,Deadline,Mira Grant,2011
1583,1595143998,Shades of Earth,Beth Revis,2013
1584,525954570,Find Her,Lisa Gardner,2016
1585,312537409,Abandon,Blake Crouch,2009
1586,62107313,The Valley of Amazement,Amy Tan,2013
1587,60786523,A Suitable Boy,Vikram Seth,1993
1588,515128554,Heart of the Sea,Nora Roberts,2000
1589,451199863,A Pocket Full of Rye,Agatha Christie,1953
1590,1455501476,Lethal,Sandra Brown,2011
1591,1406310263,The Ask and the Answer,Patrick Ness,2009
1592,074326603X,Imperium,Robert   Harris,2006
1593,1616960922,The Emperor's Soul,Brandon Sanderson,2012
1594,452286034,Bitten,Kelley Armstrong,2001
1595,142407380,Ark Angel,Anthony Horowitz,2005
1596,425285049,The Girl Before,J.P. Delaney,2017
1597,60741872,"Alas, Babylon",Pat Frank,1959
1598,749934123,Ceremony in Death,J.D. Robb,1997
1599,452283868,Sula,Toni Morrison,1973
1600,61020702,The Light Fantastic,Terry Pratchett,1986
1601,042520426X,Origin in Death,J.D. Robb,2005
1602,61143316,Promise Not to Tell,Jennifer McMahon,2007
1603,99366711,L.A. Confidential,James Ellroy,1990
1604,679772669,In the Skin of a Lion,Michael Ondaatje,1987
1605,043977134X,Gregor the Overlander,Suzanne Collins,2003
1606,99461889,Money,Martin Amis,1984
1607,440244501,Ashes of Midnight,Lara Adrian,2009
1608,375705198,Amy & Isabelle,Elizabeth Strout,1998
1609,1442444924,Winger,Andrew  Smith,2013
1610,1936305380,The Redhead Revealed,Alice Clayton,2010
1611,055357342X,A Storm of Swords,George R.R. Martin,2000
1612,1439164630,Left Neglected,Lisa Genova,2011
1613,812976142,The Alienist,Caleb Carr,1994
1614,425204308,Broken Prey,John Sandford,2005
1615,553575384,To Say Nothing of the Dog,Connie Willis,1998
1616,145161747X,The Dovekeepers,Alice Hoffman,2011
1617,399167064,Big Little Lies,Liane Moriarty,2014
1618,345481305,Black Powder War,Naomi Novik,2006
1619,385742886,The Kill Order,James Dashner,2012
1620,1414315716,The Last Sin Eater,Francine Rivers,1998
1621,312305060,The Hours,Michael Cunningham,1998
1622,888994168,The Breadwinner,Deborah Ellis,2000
1623,61566128,Killer ,Sara Shepard,2009
1624,042528011X,Bay of Sighs,Nora Roberts,2016
1625,312933533,Honour Among Thieves,Jeffrey Archer,1993
1626,804136572,Ex-Heroes,Peter Clines,2010
1627,743249291,Wideacre,Philippa Gregory,1987
1628,842345523,More Than a Carpenter,Josh McDowell,1977
1629,806512814,Johnny Got His Gun,Dalton Trumbo,1939
1630,312265050,The Naked and the Dead,Norman Mailer,1948
1631,61922315,Secret Daughter,Shilpi Somaya Gowda,2010
1632,891343377,Keys to Drawing,Bert Dodson,1985
1633,1400067111,Shanghai Girls,Lisa See,2009
1634,385350813,Dept. of Speculation,Jenny Offill,2014
1635,1250000238,Dragon's Oath,"P.C. Cast, Kristin Cast",2011
1636,515138819,Sunshine,Robin McKinley,2003
1637,054705484X,Indignation,Philip Roth,2008
1638,1935089447,Sophie & Carter,Chelsea Fine,2011
1639,044661002X,Kushiel's Scion,Jacqueline Carey,2006
1640,60012382,The Wee Free Men,Terry Pratchett,2003
1641,1476727910,The Humans,Matt Haig,2013
1642,1595143173,Bloodlines,Richelle Mead,2011
1643,618680004,The God Delusion,Richard Dawkins,2006
1644,451459407,Death Masks,Jim Butcher,2003
1645,375507256,Cloud Atlas,David Mitchell,2004
1646,613371658,The Princess Diaries,Meg Cabot,2000
1647,152002650,Mouse Paint,Ellen Stoll Walsh,1989
1648,1579126294,A Murder is Announced,Agatha Christie,1950
1649,1480114480,The Proposition,Katie Ashley,2012
1650,1408808870,The Finkler Question,Howard Jacobson,2010
1651,749941995,Just Like Heaven,Julia Quinn,2011
1652,515116750,Born in Ice,Nora Roberts,1995
1653,1595540067,Saint,Ted Dekker,2006
1654,743271181,Takedown,Brad Thor,2006
1655,812508424,Shadows Linger,Glen Cook,1984
1656,679722769,Ulysses,James Joyce,1922
1657,1596430699,Bad Kitty,Nick Bruel,2005
1658,553269828,Sundiver,David Brin,1980
1659,62049801,State of Wonder,Ann Patchett,2011
1660,786851473,The Arctic Incident,Eoin Colfer,2002
1661,786891122,Brain Droppings,George Carlin,1997
1662,373210264,The Goddess Test,Aimee Carter,2011
1663,62124366,Hana,Lauren Oliver,2011
1664,543904709,What Katy Did  ,Susan Coolidge,1872
1665,1862301387,Redwall,Brian Jacques,1986
1666,451226259,Some Girls Bite,Chloe Neill,2009
1667,1423108361,The Time Paradox,Eoin Colfer,2008
1668,340752475,Coming Home,Rosamunde Pilcher,1995
1669,000735049X,How to Fall in Love,Cecelia Ahern,2014
1670,803733062,Savvy,Ingrid Law,2008
1671,380803275,Exile's Return,Raymond E. Feist,2004
1672,399256180,The Lost Stories,John Flanagan,2011
1673,451412702,Curse the Dawn,Karen Chance,2009
1674,152024174,Peak,Roland Smith,2007
1675,60584750,Mystic River,Dennis Lehane,2001
1676,031624662X,Ancillary Justice,Ann Leckie,2013
1677,345494997,Loving Frank,Nancy Horan,2007
1678,385525001,Playing For Pizza,John Grisham,2007
1679,61957933,The Undead Pool,Kim Harrison,2014
1680,767905180,Jemima J,Jane Green,2001
1681,061579615X,Damaged,H.M. Ward,2013
1682,140249435,Rabbit Is Rich,John Updike,1981
1683,006440630X,The Midwife's Apprentice,Karen Cushman,1995
1684,077832740X,The Weight of Silence,Heather Gudenkauf,2008
1685,345419391,The Renegades of Pern,Anne McCaffrey,1989
1686,141659521X,The Last Man,Vince Flynn,2012
1687,316261246,Underground Airlines,Ben H. Winters,2016
1688,1455521205,The Target,David Baldacci,2014
1689,590920685,Ella Enchanted,Gail Carson Levine,1997
1690,312380720,Look Again,Lisa Scottoline,2009
1691,345803507,Fifty Shades Freed,E.L. James,2012
1692,399164448,Festive in Death,J.D. Robb,2014
1693,1571316515,Perfect,Natasha Friend,2004
1694,590554093,Tris's Book,Tamora Pierce,1998
1695,99910101,A Farewell to Arms,Ernest Hemingway,1929
1696,425195481,The Bad Place,Dean Koontz,1989
1697,425213617,Wicked Ties,Shayla Black,2007
1698,786818611,Ptolemy's Gate,Jonathan Stroud,2006
1699,446585025,Seriously...I'm Kidding,Ellen DeGeneres,2011
1700,373210639,Dare You To,Katie McGarry,2013
1701,385486804,Into the Wild,Jon Krakauer,1996
1702,307263991,Swamplandia!,Karen Russell,2011
1703,1502541858,Beautiful Redemption,Jamie McGuire,2015
1704,125005480X,The Book of Speculation,Erika Swyler,2015
1705,670026328,The Secret Place,Tana French,2014
1706,1250109302,One With You,Sylvia Day,2016
1707,62208195,Destroy Me,Tahereh Mafi,2012
1708,385738757,The Scorch Trials,James Dashner,2010
1709,1416516352,Transfer of Power,Vince Flynn,1999
1710,62001035,Entwined,Heather Dixon,2011
1711,60086246,Last Chance Saloon,Marian Keyes,1999
1712,61974552,The Power of Six,Pittacus Lore,2011
1713,60755865,Avalon High,Meg Cabot,2005
1714,006074068X,Death at La Fenice,Donna Leon,1992
1715,425116840,The Cardinal of the Kremlin,Tom Clancy,1988
1716,312937660,Scarecrow,Matthew Reilly,2003
1717,057506689X,Soul Music,Terry Pratchett,1994
1718,99481243,Enduring Love,Ian McEwan,1997
1719,446672211,Where the Heart Is,Billie Letts,1995
1720,1451665601,Mile 81,Stephen King,2011
1721,525952993,The Last Runaway,Tracy Chevalier,2013
1722,786851716,Sold,Patricia McCormick,2006
1723,009947137X,The Mummy,Anne Rice,1989
1724,446362662,Summer of Night,Dan Simmons,1991
1725,452287057,Bastard Out of Carolina,Dorothy Allison,1992
1726,006204964X,Love wins,Rob Bell,2011
1727,545060451,The Black Circle,Patrick Carman,2009
1728,1400096685,Incendiary,Chris Cleave,2005
1729,525951059,Long Lost,Harlan Coben,2009
1730,439856264,Mister Monday,Garth Nix,2003
1731,316252964,My Cousin Rachel,Daphne du Maurier,1951
1732,1416927883,"Stormy, Misty's Foal",Marguerite Henry,1963
1733,037321099X,Crash Into You,Katie McGarry,2013
1734,440418518,A Single Shard,Linda Sue Park,2001
1735,1459245954,Afterburn,Sylvia Day,2013
1736,345505514,The Jefferson Key,Steve Berry,2011
1737,62116851,Blood of Dragons,Robin Hobb,2013
1738,803736991,My Life Next Door ,Huntley Fitzpatrick,2012
1739,425223256,Hostage to Pleasure,Nalini Singh,2008
1740,1405088834,The Temporal Void,Peter F. Hamilton,2008
1741,349103232,The Crow Road,Iain Banks,1992
1742,802131867,The Subterraneans,Jack Kerouac,1958
1743,140006466X,Peony in Love,Lisa See,2007
1744,340739304,The Face Of Deception,Iris Johansen,1998
1745,425138232,Eye of the Storm,Jack Higgins,1992
1746,812970438,Chesapeake,James A. Michener,1978
1747,441011241,Tales from Earthsea,Ursula K. Le Guin,2001
1748,055350584X,"Darkness, Take My Hand",Dennis Lehane,1996
1749,1579126251,Murder at the Vicarage,Agatha Christie,1930
1750,575058080,Maskerade,Terry Pratchett,1995
1751,1250006333,Ascend,Amanda Hocking,2012
1752,446695718,Tourist Season,Carl Hiaasen,1986
1753,375955712,The Diamond of Darkhold,Jeanne DuPrau,2008
1754,1408857901,A Court of Wings and Ruin,Sarah J. Maas,2017
1755,149262246X,This Is Where It Ends,Marieke Nijkamp,2016
1756,671011332,Almost Heaven,Judith McNaught,1989
1757,553578553,Dawn on a Distant Shore,Sara Donati,2000
1758,6513905,The Dice Man,Luke Rhinehart,1971
1759,749934174,Conspiracy in Death,J.D. Robb,1999
1760,805072454,Peter Pan,"J.M. Barrie, Michael Hague",1904
1761,425263916,Reflected in You,Sylvia Day,2012
1762,045121577X,The Innocent,Harlan Coben,2005
1763,618446877,Dark Star Safari ,Paul Theroux,2002
1764,425199584,Cold Fire,Dean Koontz,1991
1765,553278223,The Martian Chronicles,Ray Bradbury,1950
1766,037377138X,Anyone But You ,Jennifer Crusie,1996
1767,385737947,The Maze Runner,James Dashner,2009
1768,316182540,White Oleander,Janet Fitch,1999
1769,7325940,Dark Days,Derek Landy,2010
1770,307272583,Star Island,Carl Hiaasen,2010
1771,61668036,Wings ,Aprilynne Pike,2009
1772,1579126243,The ABC Murders,Agatha Christie,1936
1773,1595542884,Green,Ted Dekker,2009
1774,60733497,The Lions of Al-Rassan,Guy Gavriel Kay,1995
1775,316201642,S.,"J.J. Abrams, Doug Dorst",2013
1776,307700003,The Buddha in the Attic,Julie Otsuka,2011
1777,553813153,The Bonehunters,Steven Erikson,2006
1778,044018293X,Suffer the Children,John Saul,1977
1779,61728934,Summer and the City,Candace Bushnell,2011
1780,61767603,Sugar and Spice,Lauren Conrad,2010
1781,786891076,Shopgirl: A Novella,Steve Martin,2000
1782,146109111X,Thoughtless,S.C. Stephens,2009
1783,451463803,Grave Witch,Kalayna Price,2010
1784,316246654,Ancillary Sword,Ann Leckie,2014
1785,316055433,The Goldfinch,Donna Tartt,2013
1786,743484193,Certain Prey,John Sandford,1999
1787,778319059,Don't You Cry,Mary Kubica,2016
1788,345322215,Wielding a Red Sword,Piers Anthony,1986
1789,080411109X,The Hundred Secret Senses,Amy Tan,1995
1790,152050841,Once Upon a Marigold,Jean Ferris,2002
1791,345439104,Drowning Ruth,Christina Schwarz,2000
1792,441019455,Bayou Moon,Ilona Andrews,2010
1793,451203267,The Stranger Beside Me,Ann Rule,1980
1794,441008534,Dead Until Dark,Charlaine Harris,2001
1795,142002046,Goldfinger,Ian Fleming,1959
1796,375509321,Thirteen Moons,Charles Frazier,2006
1797,142422959,Just One Day,Gayle Forman,2013
1798,312349998,Cocktails for Three,Madeleine Wickham,2000
1799,307594165,Home,Toni Morrison,2011
1800,1401303277,For One More Day,Mitch Albom,2006
1801,440174643,Roots,Alex Haley,1976
1802,1416509372,On Basilisk Station ,David Weber,1992
1803,61020680,Mort,Terry Pratchett,1987
1804,385349580,An Officer and a Spy,Robert   Harris,2013
1805,452276721,The Ghost Road,Pat Barker,1995
1806,014132063X,Once,Morris Gleitzman,2005
1807,1573229725,Fingersmith,Sarah Waters,2002
1808,1905294964,Inkheart,Cornelia Funke,1990
1809,440210690,Indemnity Only,Sara Paretsky,1982
1810,812550293,The Path of Daggers,Robert Jordan,1998
1811,62209841,The Death of Bees,Lisa O'Donnell,2012
1812,080509461X,Ruin and Rising,Leigh Bardugo,2014
1813,142002038,Dr. No,Ian Fleming,1958
1814,1465341889,Consequences,Aleatha Romig,2011
1815,312364121,Winter Garden,Kristin Hannah,2009
1816,345476980,Vanish,Tess Gerritsen,2006
1817,553588117,Prince of the Blood,Raymond E. Feist,1989
1818,670175919,Blueberries for Sal,Robert McCloskey,1948
1819,385340567,Nothing to Lose,Lee Child,2008
1820,670026603,Me Before You,Jojo Moyes,2012
1821,030711838X,Just for You,Mercer Mayer,1975
1822,671685635,Ghost Story,Peter Straub,1979
1823,679774025,All Over But the Shoutin',Rick Bragg,1997
1824,64409597,Love That Dog,Sharon Creech,2001
1825,62235796,The Jewel,Amy Ewing,2014
1826,751537284,The Historian,Elizabeth Kostova,2005
1827,385736843,The Dead-Tossed Waves ,Carrie Ryan,2010
1828,345472454,The Amateur Marriage,Anne Tyler,2004
1829,067172942X,Garden of Shadows,V.C. Andrews,1987
1830,385664443,Ape House,Sara Gruen,2010
1831,307356361,The Abstinence Teacher,Tom Perrotta,2007
1832,385534817,The Light in the Ruins,Chris Bohjalian,2013
1833,373775814,The Darkest Surrender,Gena Showalter,2011
1834,045057458X,Needful Things,Stephen King,1991
1835,752837214,The Last Picture Show,Larry McMurtry,1966
1836,802130917,Glengarry Glen Ross,David Mamet,1983
1837,62073168,The English Girl,Daniel Silva,2013
1838,446696587,The Lake House,James Patterson,2003
1839,067102731X,Every Dead Thing,John Connolly,1999
1840,1400066336,The Descendants,Kaui Hart Hemmings,2007
1841,394826205,Swimmy ,Leo Lionni,1963
1842,425205819,Rules Of Prey,John Sandford,1989
1843,553804677,The Lies of Locke Lamora,Scott Lynch,2006
1844,1439136807,Dreams of a Dark Warrior,Kresley Cole,2011
1845,316013560,The Lion & the Mouse,Jerry Pinkney,2009
1846,140274219,Wide Sargasso Sea,Jean Rhys,1966
1847,307279901,The Children of Men,P.D. James,1992
1848,399167846,The Rose Society,Marie Lu,2015
1849,340796154,Five Go Adventuring Again,Enid Blyton,1943
1850,7157150,Out of the Silent Planet,C.S. Lewis,1938
1851,333725034,The Naked God ,Peter F. Hamilton,1999
1852,440221315,The Gift,Danielle Steel,1986
1853,1596911050,JPod,Douglas Coupland,2006
1854,316015849,Twilight,Stephenie Meyer,2005
1855,1250000246,Lenobia's Vow,"P.C. Cast, Kristin Cast",2012
1856,034551548X,Ice Cold,Tess Gerritsen,2010
1857,1596060204,Agent to the stars,John Scalzi,2004
1858,1609074602,Blackmoore,Julianne Donaldson,2013
1859,312539517,Paths of Glory,Jeffrey Archer,2009
1860,038073186X,Shutter Island,Dennis Lehane,2003
1861,553381660,The Valley of Horses,Jean M. Auel,1982
1862,743499697,The Third Option,Vince Flynn,2000
1863,805078983,Messenger of Truth,Jacqueline Winspear,2006
1864,553578685,The Third Victim,Lisa Gardner,2001
1865,61668095,Illusions,Aprilynne Pike,2011
1866,752224417,The Lost World,Michael Crichton,1995
1867,1423157516,Never Fade,Alexandra Bracken,2013
1868,749909226,Bad Moon Rising,Sherrilyn Kenyon,2009
1869,9381626715,Stay Hungry Stay Foolish,Rashmi Bansal,2008
1870,452287146,The Other Woman,Jane Green,2004
1871,316160202,Eclipse,Stephenie Meyer,2007
1872,1847679447,The Last Werewolf,Glen Duncan,2011
1873,61345660,The Luxe,Anna Godbersen,2007
1874,143035061,Out to Canaan (Mitford),Jan Karon,1997
1875,60531231,When He was Wicked,Julia Quinn,2004
1876,345548485,Shattered,Kevin Hearne,2014
1877,60093366,Vampire Kisses,Ellen Schreiber,2003
1878,441014011,Pushing Ice,Alastair Reynolds,2005
1879,044653109X,The Collectors,David Baldacci,2006
1880,052595192X,Secrets to the Grave,Tami Hoag,2010
1881,60725117,Shadowland,Meg Cabot,2000
1882,7178379,Remarkable Creatures,Tracy Chevalier,2009
1883,031619008X,Etiquette & Espionage,Gail Carriger,2013
1884,380014300,Nine Princes in Amber,Roger Zelazny,1970
1885,593046315,Reaper's Gale,Steven Erikson,2007
1886,081299325X,The Road to Character,David  Brooks,2015
1887,425197549,Guilty Pleasures,Laurell K. Hamilton,1993
1888,385474547,Things Fall Apart,Chinua Achebe,1958
1889,312976275,Hot Six,Janet Evanovich,2000
1890,142401773,Someone Like You,Sarah Dessen,1998
1891,446612731,The Black Echo,Michael Connelly,1992
1892,1416521836,Such a Pretty Girl,Laura Wiess,2007
1893,749934417,Purity in Death,J.D. Robb,2002
1894,7208006,The Tea Rose,Jennifer Donnelly,2002
